00006_TE_2192x1520_8bit_sRGB.png	4	0.517652708	0.990468383	31.23837974	40.2902005	42.50528769	0.551730037	0.998957157	0.147194967	0.986070037	88.470275	31.00825279	2.349	1.25	0.56
00006_TE_2192x1520_8bit_sRGB.png	3	0.272637342	0.97499156	28.28269073	37.04398775	40.11273969	0.454933465	0.996858656	0.213730082	0.966974854	77.741694	26.65058172	2.022	1.48	0.56
00006_TE_2192x1520_8bit_sRGB.png	0.12.png	0.13107	0.93533409	25.73741531	35.0396156	37.85372049	0.35544813	0.99199563	0.29916549	0.92128688	60.415846	22.65962341	0.58	0.55	0.55
00006_TE_2192x1520_8bit_sRGB.png	1	0.064401652	0.883029521	24.12061133	33.58151876	36.94209317	0.26029411	0.981204391	0.388843745	0.845317006	38.925989	19.99844816	0.978	1.05	0.54
00007_TE_1248x832_8bit_sRGB.png	6	0.757897251	0.997197092	36.20091301	40.1784739	43.0516787	0.697562158	0.99826616	0.073800109	0.996637166	95.060862	37.15393425	0.941	1.02	0.32
00007_TE_1248x832_8bit_sRGB.png	4	0.541736008	0.995338976	34.03686858	38.36324929	41.51964399	0.640317917	0.996842682	0.093509383	0.994375288	93.964296	34.43979545	0.871	0.98	0.31
00007_TE_1248x832_8bit_sRGB.png	3	0.269384862	0.98754847	29.97003417	35.92012235	39.17075646	0.517423928	0.990571856	0.145754352	0.984642029	87.817009	29.36640332	0.843	0.91	0.32
00007_TE_1248x832_8bit_sRGB.png	2	0.113142567	0.96847111	26.15218	33.54630762	36.08860094	0.400651634	0.974112511	0.225952968	0.958753824	73.085754	24.20893448	0.745	1.05	0.32
00007_TE_1248x832_8bit_sRGB.png	1	0.062191815	0.943991601	24.64932138	31.97166817	34.38501613	0.321693808	0.952038825	0.287202507	0.928752005	60.498708	21.83509143	0.857	0.99	0
00008_TE_2464x1640_8bit_sRGB.png	6	0.712931581	0.993050337	36.50107767	45.9317705	46.65245651	0.608338475	0.999687552	0.089205272	0.99282515	93.342362	37.0553124	3.283	1.64	0.64
00008_TE_2464x1640_8bit_sRGB.png	4	0.500839404	0.992343724	35.16533235	44.90301182	45.51536414	0.559859335	0.999517083	0.108057618	0.988806188	91.711015	35.37022032	3.37	1.75	0.64
00008_TE_2464x1640_8bit_sRGB.png	3	0.273564697	0.981213152	32.78511929	43.73630589	44.38384529	0.479538441	0.998807371	0.144539729	0.976803601	86.533337	31.32344825	6.883	1.55	0.66
00008_TE_2464x1640_8bit_sRGB.png	2	0.12492873	0.963595033	30.59698216	41.58048047	42.67561862	0.385341287	0.99640274	0.198532343	0.946688652	74.99551	27.68648606	10.202	1.45	0.63
00008_TE_2464x1640_8bit_sRGB.png	1	0.064893491	0.942137063	29.0292933	39.64343746	41.09715362	0.311250985	0.991645932	0.250142872	0.904169798	58.729829	25.16994928	10.806	1.26	1
00009_TE_1536x1024_8bit_sRGB.png	6	0.815658569	0.996219695	31.22384495	34.69556666	34.46821729	0.566932976	0.998370945	0.111856483	0.993917465	91.831848	32.96378993	1.205	0.98	0.4
00009_TE_1536x1024_8bit_sRGB.png	4	0.531311035	0.992579162	28.67938521	33.28310106	33.77133859	0.492336124	0.996967793	0.151064008	0.987988293	88.499379	29.53883996	1.209	0.94	0.4
00009_TE_1536x1024_8bit_sRGB.png	3	0.252644857	0.9787305	25.29879061	31.07260782	32.60003401	0.377864391	0.991148174	0.230590805	0.966977239	76.875289	24.39261559	1.087	1	0.4
00009_TE_1536x1024_8bit_sRGB.png	2	0.128346761	0.946659982	23.00344229	29.93178705	32.11636605	0.291785151	0.977405429	0.309488267	0.927014947	62.117354	20.54390943	0.924	0.98	0.38
00009_TE_1536x1024_8bit_sRGB.png	1	0.060694377	0.904410005	21.51019088	29.00124194	31.29915576	0.210001945	0.950740337	0.403456777	0.853946805	41.859993	17.96445919	0.749	0.84	0
00010_TE_1984x1320_8bit_sRGB.png	6	0.819868035	0.997765362	39.75974996	43.77513522	43.9656896	0.714205444	0.999705017	0.061309945	0.996600509	95.623306	40.6813613	2.1	1.27	0.51
00010_TE_1984x1320_8bit_sRGB.png	4	0.543035191	0.994548023	37.11550552	42.42420583	42.67957821	0.644045413	0.999405265	0.080381818	0.993711054	94.535442	36.856466	1.948	1.25	0.51
00010_TE_1984x1320_8bit_sRGB.png	3	0.267576979	0.988366365	33.59887882	39.75503939	39.93097253	0.541574538	0.998125017	0.120056659	0.983716965	88.931428	32.03863792	1.548	1.24	0.58
00010_TE_1984x1320_8bit_sRGB.png	2	0.12794477	0.975933194	30.42563662	37.38280508	37.26195651	0.436154604	0.99444133	0.17501694	0.959354997	76.256579	27.51213931	1.458	1.18	0.51
00010_TE_1984x1320_8bit_sRGB.png	0.06.png	0.06526	0.95640355	27.7356686	35.52183625	35.48073403	0.34487998	0.9866699	0.23674051	0.91664475	57.105599	23.73380467	0.44	0.47	0.47
00011_TE_1784x1296_8bit_sRGB.png	6	0.786625284	0.998182356	39.42066306	44.49161871	45.43624232	0.780646861	0.999689043	0.057088885	0.997625589	96.840647	40.01391787	1.869	1.27	0.48
00011_TE_1784x1296_8bit_sRGB.png	4	0.534189365	0.996789455	37.1961522	42.97150518	44.22840728	0.731789291	0.999399424	0.073375009	0.995879948	96.69276	36.77938776	1.821	1.23	0.5
00011_TE_1784x1296_8bit_sRGB.png	3	0.268698444	0.992310941	33.72128903	40.44668155	41.76284351	0.640542746	0.998124123	0.11079631	0.989621043	93.653723	31.75514097	1.628	1.24	0.48
00011_TE_1784x1296_8bit_sRGB.png	2	0.131608814	0.9811427	30.40834441	37.7700698	39.35569423	0.533572316	0.993721366	0.17098552	0.973336518	84.306053	27.16961948	1.414	1.05	0.48
00011_TE_1784x1296_8bit_sRGB.png	1	0.065818247	0.954561532	27.70028965	35.38837706	37.26124631	0.413286597	0.981883705	0.251750171	0.935935438	68.805414	23.45138394	1.429	1.16	0
00012_TE_3680x2456_8bit_sRGB.png	0.75.png	0.8048	0.99154598	26.31600091	32.0409984	38.88483143	0.45516634	0.99938631	0.17548174	0.98859471	84.857936	28.41111889	1.51	1.13	1.13
00012_TE_3680x2456_8bit_sRGB.png	0.50.png	0.47456	0.9821372	23.69689744	29.89003842	37.71309809	0.37307388	0.99837369	0.24074307	0.97545904	74.101051	24.29788368	1.44	1.13	1.13
00012_TE_3680x2456_8bit_sRGB.png	0.25.png	0.26228	0.95776117	21.34659676	28.39072629	36.71077124	0.29387769	0.99662119	0.32421944	0.94503826	59.675132	20.24119877	1.51	1.13	1.13
00012_TE_3680x2456_8bit_sRGB.png	0.12.png	0.1311	0.91468817	20.03365513	27.47400001	35.5732425	0.21509254	0.99157178	0.42349863	0.89333278	39.491971	17.49006169	1.63	1.17	1.17
00012_TE_3680x2456_8bit_sRGB.png	0.06.png	0.06581	0.85262656	18.79781651	26.67293585	35.14243423	0.15147147	0.98549187	0.52182996	0.79827827	19.169207	15.26136629	0.94	1.15	1.15
00013_TE_800x1200_8bit_sRGB.png	6	0.72935	0.997575104	40.62890206	45.49750982	43.42966252	0.705799818	0.998846412	0.05888319	0.997190654	96.580442	41.0633717	0.849	0.92	0.35
00013_TE_800x1200_8bit_sRGB.png	0.50.png	0.51022	0.99608797	38.99350471	44.65987336	42.27937992	0.6563133	0.99808192	0.07079498	0.99570721	96.48617	38.74233964	0.3	0.35	0.35
00013_TE_800x1200_8bit_sRGB.png	3	0.265933333	0.991054893	36.57032702	42.97370135	38.96922155	0.579476237	0.995639503	0.093520842	0.991413414	95.126208	34.91131864	0.829	1.17	0.31
00013_TE_800x1200_8bit_sRGB.png	2	0.127708333	0.984310329	34.02357274	40.0872736	33.97575457	0.498245686	0.989023447	0.127293542	0.981757581	91.006924	31.2067728	0.748	1.02	0.35
00013_TE_800x1200_8bit_sRGB.png	1	0.063908333	0.973647714	31.58240849	37.12899846	33.05524837	0.412345856	0.975866556	0.171795592	0.963319719	80.293745	27.86876878	0.706	1	0.33
00014_TE_2000x2496_8bit_sRGB.png	6	0.742847756	0.997072756	38.80189471	43.41618609	42.1264732	0.640347719	0.999792933	0.068555936	0.99518019	94.945938	39.93955404	3.511	1.72	0.77
00014_TE_2000x2496_8bit_sRGB.png	4	0.525509615	0.994049013	36.71890955	42.68336141	41.19335503	0.573249459	0.999607801	0.085188895	0.992008269	94.185501	36.92456895	3.587	1.97	0.74
00014_TE_2000x2496_8bit_sRGB.png	3	0.267455128	0.990133464	34.45982395	40.54613815	38.74600744	0.485010773	0.999223292	0.117644407	0.98234719	91.280578	33.83762601	3.114	1.51	0.77
00014_TE_2000x2496_8bit_sRGB.png	2	0.121147436	0.979440928	32.29045671	38.05039046	36.03590084	0.399230421	0.997653782	0.159019038	0.962764025	84.31107	30.05970693	2.921	1.56	0.77
00014_TE_2000x2496_8bit_sRGB.png	1	0.065264423	0.963413	30.73810888	33.94422768	33.07143897	0.33332777	0.992613733	0.198867083	0.935412109	74.663358	27.46635876	2.756	1.81	1
00015_TE_976x1472_8bit_sRGB.png	6	0.74876381	0.998637855	40.86958867	43.79859622	40.0974508	0.801147163	0.999573648	0.04767473	0.998694479	96.881271	41.7231047	1.219	1.1	0.45
00015_TE_976x1472_8bit_sRGB.png	4	0.535582234	0.998065174	39.56813159	43.17921095	39.20824635	0.774252057	0.999307394	0.055332463	0.998203635	97.048265	39.62195614	1.157	1.04	0.45
00015_TE_976x1472_8bit_sRGB.png	3	0.217558357	0.995477617	35.33260168	40.23818738	35.86583658	0.674981058	0.997264087	0.086220019	0.99508369	93.124635	34.15291771	1.058	1.03	0.45
00015_TE_976x1472_8bit_sRGB.png	2	0.128257529	0.991490364	32.12439916	37.79069199	33.30343952	0.591791332	0.993115962	0.120575011	0.989698529	87.128646	30.26701347	1.048	1.02	0.45
00015_TE_976x1472_8bit_sRGB.png	1	0.065913444	0.976630032	26.90333722	34.15688673	29.88337477	0.427661121	0.979892254	0.184463397	0.972603858	70.171852	25.20076456	0.73	1.04	0
00016_TE_560x888_8bit_sRGB.png	6	0.797425997	0.996425927	37.70558398	44.82764538	45.83035628	0.652549863	0.997550666	0.079619236	0.994770229	94.733669	39.4982731	0.551	0.87	0.29
00016_TE_560x888_8bit_sRGB.png	4	0.484491634	0.991681516	35.33387127	43.43311294	44.61600283	0.586555183	0.993347585	0.101851963	0.990526617	93.237906	35.82014492	0.492	0.78	0.29
00016_TE_560x888_8bit_sRGB.png	3	0.268661519	0.985678315	33.36918044	41.02176987	42.50123851	0.526684105	0.9865821	0.13437058	0.981850326	88.626566	32.46329384	0.498	0.91	0.29
00016_TE_560x888_8bit_sRGB.png	2	0.125482625	0.972352624	30.66404182	37.56834234	38.73478413	0.433013648	0.968773663	0.194868684	0.955490947	74.703645	28.2080675	0.458	0.74	0.29
00016_TE_560x888_8bit_sRGB.png	1	0.057207207	0.940005302	28.50336782	34.47805641	37.26139529	0.337595403	0.935066104	0.265948027	0.90054369	54.14053	24.71193622	0.428	0.76	0.29
00017_TE_1752x1856_8bit_sRGB.png	6	0.755063179	0.998158395	42.49439058	41.32169008	40.45494237	0.745554328	0.999824822	0.051680174	0.997124791	95.40494	43.38497213	2.691	1.5	0.61
00017_TE_1752x1856_8bit_sRGB.png	4	0.481503897	0.995899737	40.04287012	40.76351696	39.82662594	0.677233219	0.999680817	0.067253388	0.994553089	94.374741	39.69411053	2.61	1.73	0.61
00017_TE_1752x1856_8bit_sRGB.png	3	0.274329338	0.991914272	37.86800539	40.04958493	38.93049507	0.601956487	0.999354661	0.089135885	0.989089608	91.565291	36.3665039	2.39	1.51	0.54
00017_TE_1752x1856_8bit_sRGB.png	2	0.130525705	0.984507143	35.38984706	39.28261741	37.77607546	0.497598499	0.998091102	0.127581313	0.973055482	84.136787	32.55814319	2.238	1.21	0.6
00017_TE_1752x1856_8bit_sRGB.png	1	0.065479354	0.971346378	33.23028092	38.3457743	35.87215846	0.403757721	0.995048106	0.170466125	0.944753826	71.434275	29.38477802	2.008	1.31	1
00018_TE_7680x5120_8bit_sRGB.png	6	0.784313965	0.995247841	35.69549912	35.38914967	35.49721422	0.647604048	0.999857664	0.092101507	0.994167328	91.561474	34.20015726	92.827	8.25	4.46
00018_TE_7680x5120_8bit_sRGB.png	4	0.546296997	0.989886522	32.97525537	34.28204836	34.82208089	0.559034646	0.999740601	0.127935335	0.98801136	87.980698	30.72931952	182.177	7.25	4.46
00018_TE_7680x5120_8bit_sRGB.png	3	0.279223633	0.970181227	28.60911576	32.84869385	33.99710159	0.41096428	0.999240279	0.208951011	0.964131057	74.614693	25.64553255	104.987	6.15	4.46
00018_TE_7680x5120_8bit_sRGB.png	2	0.130714315	0.927130282	25.33249013	31.81763439	33.40098256	0.293221384	0.998075485	0.306191176	0.911106348	55.206584	21.38108978	172.197	8.13	4.46
00018_TE_7680x5120_8bit_sRGB.png	1	0.065387573	0.877039194	23.82056369	30.78226612	32.79781545	0.209273055	0.995646894	0.388386041	0.833271921	34.642979	19.23048097	106.336	6.64	4.37
00019_TE_2120x1608_8bit_sRGB.png	6	0.785583873	0.997322083	39.79458367	43.35657089	44.26912859	0.729619026	0.999783218	0.064735673	0.996272445	96.476494	40.85004816	3.254	1.54	0.58
00019_TE_2120x1608_8bit_sRGB.png	4	0.538559561	0.995695531	38.13738657	42.01983429	43.18421748	0.686577916	0.999612927	0.078141958	0.994253576	96.288963	38.20653349	3.141	1.57	0.67
00019_TE_2120x1608_8bit_sRGB.png	3	0.272833943	0.990872502	35.34520155	39.55789887	40.94583203	0.61124301	0.998906851	0.108411632	0.987452626	93.233106	33.94656222	2.659	1.42	0.58
00019_TE_2120x1608_8bit_sRGB.png	2	0.123852436	0.979155302	32.08594197	35.95091013	38.46352904	0.510432422	0.996254623	0.157700002	0.969031155	84.891848	29.21400412	2.289	1.51	0.58
00019_TE_2120x1608_8bit_sRGB.png	0.06.png	0.06512	0.9625327	29.43047682	33.85496998	36.91787641	0.41692346	0.99119616	0.21391492	0.93606365	70.627369	25.70343251	0.51	0.55	0.55
00020_TE_1072x928_8bit_sRGB.png	6	0.73556517	0.996735513	35.66820909	44.13198918	43.07879963	0.666263878	0.999340951	0.081718892	0.994998574	93.807548	37.76631452	0.945	0.91	0.35
00020_TE_1072x928_8bit_sRGB.png	4	0.534876801	0.994571447	33.68326542	43.15700112	41.9797932	0.614284933	0.998826623	0.102800407	0.991647005	92.276011	35.11935872	0.996	0.87	0.35
00020_TE_1072x928_8bit_sRGB.png	3	0.256248392	0.985528529	29.98811056	41.19805541	40.11106887	0.502280354	0.996112823	0.160098717	0.976239681	83.586078	29.94152143	0.882	0.87	0.36
00020_TE_1072x928_8bit_sRGB.png	2	0.124075206	0.965173542	27.41031737	39.59641392	37.81695856	0.40465337	0.988309383	0.222902521	0.945413351	71.266514	25.49972952	0.75	0.86	0.35
00020_TE_1072x928_8bit_sRGB.png	1	0.063054876	0.940346658	25.9760344	34.3871725	34.44593244	0.322630227	0.972631454	0.288695067	0.896300375	53.520637	22.85186202	0.776	0.99	1
00021_TE_2048x1080_8bit_sRGB.png	6	0.743558304	0.999299526	37.40209513	40.79720224	41.26817994	0.738679409	0.99949646	0.048117682	0.998580933	94.545532	40.02057279	1.904	1.17	0.43
00021_TE_2048x1080_8bit_sRGB.png	4	0.489952257	0.998391867	33.88560134	38.63256206	39.76816344	0.649349451	0.998892188	0.071603946	0.996443331	92.982026	36.05844542	1.856	1.2	0.43
00021_TE_2048x1080_8bit_sRGB.png	3	0.240270544	0.994721651	29.1169811	36.56504719	37.32718655	0.507083654	0.996716917	0.122298561	0.988680363	86.314619	30.26284377	1.541	1.23	0.43
00021_TE_2048x1080_8bit_sRGB.png	2	0.1177011	0.984583437	24.53570306	33.2515461	34.44499204	0.387709498	0.99126941	0.192915559	0.965761542	73.866301	24.9002911	1.77	1.05	0.43
00021_TE_2048x1080_8bit_sRGB.png	1	0.057110822	0.968401313	23.22935038	32.12315343	32.69527342	0.303907514	0.978774667	0.252664894	0.935617387	60.955558	22.17404898	1.438	1.01	0
